Código;Descrição;Medida;LEVER;UPGRADE;Unificado;Observação
960064;RODO PARA PIA - PLASUTIL;UN;N;0;0;Descrição do produto está diferente.
960064;RODO PARA PIA 16CM - PLASUTIL;UN;16;N;16;Descrição do produto está diferente.
960065;ESCOVA OVAL C/ALÇA (9144);UN;0;N;0;Descrição do produto está diferente.
960065;ESCOVA OVAL C/ALÇA -  (9144);UN;N;12;12;Descrição do produto está diferente.
960066;ESCOVA PARA UNHAS;UN;N;-5;-5;Descrição do produto está diferente.
960066;ESCOVA PARA UNHAS (9138T);UN;14;N;14;Descrição do produto está diferente.
960067;REFIL LA E BORRACHA LIMPA VIDROS 22CM - RODOS2000;UN;23;-3;20;
960068;ESCOVA SANITARIA C/SUPORTE;UN;9;N;9;Descrição do produto está diferente.
960068;ESCOVA SANITARIA S/SUPORTE;UN;N;-41;-41;Descrição do produto está diferente. | Código do produto está diferente
960069;VASSOURA DE PELO ANIMAL 30 CM - A.DOURADAS;UN;0;0;0;
960070;CABO ALUM C/PUNHO CINZA1,50CM (COD 1354) - RUBBERM;UN;0;0;0;
960071;RODO PLAST CINZA 65CM S/CABO (COD 1344) - RUBBERM;UN;0;0;0;
960072;CABO ALUM C/MANOPL 1,40M X 22M AMARELO - BRALIMPIA;UN;0;0;0;
960073;CABO ALUM C/MANOP 1,40M X 22M VERMELHO - BRALIMPIA;UN;0;0;0;
960074;PRESILHA PLAST.S/CABO C/PINCA AMARELA - BRALIMPIA;UN;0;0;0;
960075;PRESILHA PLAST.S/CABO C/PINCA VERMELHA - BRALIMPIA;UN;0;0;0;
960076;PONTEIRA HEXAGONAL C/MOLA - BRALIMPIA;UN;28;0;28;
960077;HASTE TPO EURO PLASTICA AMARELA - BRALIMPIA;UN;0;0;0;
960078;HASTE TPO EURO PLASTICA VERMELHA - BRALIMPIA;UN;0;0;0;
960079;VASSOURA PIAÇAVA CHAPA PLUG - A.DOURADAS;UN;N;-6;-6;Descrição do produto está diferente.
960079;VASSOURA PIAÇAVA CHAPA PLUG - BURI;UN;-58;N;-58;Descrição do produto está diferente.
960080;ARMAÇAO PROFI 40CM - BRALIMPIA;UN;9;-2;7;
960081;ARMAÇAO PROFI 80CM - BRALIMPIA;UN;0;0;0;
960082;REFIL MOP PO 80 X 15 CM - PROFI - BRALIMPIA;UN;22;-4;18;
960083;REFIL MOP PO 40 X 15 CM - PROFI - BRALIMPIA;UN;9;-4;5;
960084;CABO DE MADEIRA NATURAL PLASTIFICADO;UN;N;-8;-8;Descrição do produto está diferente.
960084;CABO DE MADEIRA PLASTIFICADO;UN;-74;N;-74;Descrição do produto está diferente.
960085;CANETA ESFEROG QUE APAGA BL-FR7 AZUL - PILOT;UN;12;0;12;
960086;RODO COMBINADO 35CM (SP9061) - BETTANIN;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
960087;RODO COM PROPULSOR COMPLETO 1,30CM;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
960088;JOGO BORRACHAS RODO PROPULSOR 130CM;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
960089;REFIL MOP UMIDO 320G LOOP CRU - BRALIMPIA;UN;-86;-79;-165;
960090;BALDE APLICADOR DE CERA 35CM AZUL - BRALIMPIA;UN;0;N;0;Descrição do produto está diferente.
960090;CADEADO CR 40MM;UN;N;-1;-1;Descrição do produto está diferente.
960091;REFIL LA E BORRACHA LIMPA VIDROS 35CM - RODOS2000;UN;6;0;6;
960092;FUNIL;UN;7;N;7;Descrição do produto está diferente.
960092;FUNIL PLASTICO;UN;N;0;0;Descrição do produto está diferente.
960093;SUPORTE P/BOBINA FUNDO ESTRELA;UN;4;N;4;Não encontrado Código ou Descrição semelhante. 
960094;CABO EXTENSOR ALUMINIO C/ROSCA 6MT - RODOS2000;UN;4;0;4;
960095;ESCOVA LIMPA GRELHA 3X1 36CM - MIMO STYLE;UN;N;-3;-3;Descrição do produto está diferente.
960095;ESCOVA SANITARIA S/SUPORTE;UN;24;N;24;Descrição do produto está diferente. | Código do produto está diferente
96039000;MOP SEKITO PEQUENO - BETTANIN;UN;N;0;0;Descrição do produto está diferente.
96039000;REFIL MOP UMIDO C/ROSCA (9117P) - BETTANIN;UN;0;N;0;Descrição do produto está diferente.
96039000/01;ARMAÇAO EURO 80CM - BRALIMPIA;UN;11;0;11;
96039000/02;CABO ALUMINIO C/MANOPLA 1,40M - NOBRE;UN;-12;-11;-23;
96039000/03;PA SEM CABO -  BETTANIN;UN;-1;0;-1;
96039000/04;VASSOURA PELO VARRY 1000 (9003C) - BETTANIN;UN;5;10;15;
96081000/1;CANETA  AZUL UN - BIC;UN;7;N;7;Descrição do produto está diferente.
96081000/1;CANETA CRISTAL FINA AZUL - BIC;UN;N;-197;-197;Descrição do produto está diferente.
96081000/2;CANETA CRISTAL FINA VERM - BIC;UN;N;-65;-65;Descrição do produto está diferente.
96081000/2;CANETA VERMELHA - BIC;UN;38;N;38;Descrição do produto está diferente.
96081000/3;LAPIS PRETO NR.02 - AXE;UN;112;-4;108;
96082000/1;MARCADOR P/QUADRO BCO AZUL/VERM E PTO CX C/12-BIC;UN;-20;N;-20;Descrição do produto está diferente.
96082000/1;MARCADOR P/QUADRO BRANCO - AXE;UN;N;0;0;Descrição do produto está diferente.
96082000/2;MARCA TEXTO;UN;N;-5;-5;Descrição do produto está diferente.
96082000/2;MARCA TEXTO( AM, AZ, VD E RZ);UN;43;N;43;Descrição do produto está diferente.
96082000/3;CANETA CRISTAL FINA PTA - BIC;UN;N;0;0;Descrição do produto está diferente.
96082000/3;CANETA PRETA - BIC;UN;174;N;174;Descrição do produto está diferente.
96084000/1;LAPISEIRA GRAFITE 0,7 - MERCUR;UN;-31;0;-31;
96092000/1;MINA GRAFITE 0.7MM C/12UN - LEONORA;UN;47;-1;46;
96122000/1;ALMOFADA P/CARIMBO AZUL - JAPAN;UN;11;0;11;
[390083;SACO P/LIXO 40 LT PRETO 45X52 - RAVA;CT;-628;N;-628;Descrição do produto está diferente.
[390083;SACO P/LIXO 40 LT PRETO 45x52 - RV;CT;N;246;246;Descrição do produto está diferente.
